ImageID,Labels,Caption,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
8575.jpg,[1],A group of men on a field playing baseball.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8576.jpg,[16],A black bird with a yellow beak in grass.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8577.jpg,[1],"A wax figure standing next to a chair, in a photo.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8578.jpg,[1],A person standing on top of a beach near the ocean.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8579.jpg,"[1, 2]",Several bicycles parked outside of a corner store.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8580.jpg,[7],A rusted train car sit on tracks at a train station.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8581.jpg,[9],Emaciated animals graze for food near the water banks.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8582.jpg,[16],Bird with black pointy feathers on its head standing before a body of water.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8583.jpg,"[8, 1, 2, 3]",A man on a bike carrying a surf board.,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8584.jpg,[1],A person riding down a flight of stairs near a forest.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8585.jpg,[11],a fire hydrant on a side walk near a city street,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8586.jpg,"[1, 3, 6]",A bus that is sitting in the street.,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8587.jpg,[1],Someone looking at a photo or video on their cellphone with a TV in the background.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8588.jpg,[1],A boy taking a long jump down marble stairs on his skateboard.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8589.jpg,[1],A giraffe in  a zoo leaning down to get a drink of water from a pond,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8590.jpg,"[1, 2, 3, 8, 10]",A man riding a bike in a city at night,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
8591.jpg,"[1, 3]",A sign for a a hotel with a large surf board on it.,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8592.jpg,[17],A small animal behind a short wire fence and a ball with world flags printed on it on the other side of the fence.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8593.jpg,[1],A pair of hand cutting a sandwich with a knife.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8594.jpg,[5],A group of planes flying in the sky letting out smoke,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8595.jpg,[1],A base ballplayer throwing a baseball while running..,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8596.jpg,[1],A man holding a container with fake donuts.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8597.jpg,"[1, 2]",a woman is standing outside talking on a phone,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8598.jpg,[17],A cat laying on top of a laptop.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8599.jpg,[1],a person wearing a suit standing up playing guitar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600.jpg,"[18, 15]",A dog is sitting under a bench outside,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8601.jpg,[1],a man holding onto a surfboard while walking on the beach,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8602.jpg,[1],A group of people gathered around playing a video game.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8603.jpg,[1],A boy is looking up at the kite he is flying.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8604.jpg,[1],A woman has her picture taken while eating.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8605.jpg,[6],Two large green double decker buses parked next to each other.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8606.jpg,[1],A man tail grinds on a cement block.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8607.jpg,[1],A man sitting with a bag on his lap,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8608.jpg,[1],A snowboarder performing a stunt on a snowy mountain.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8609.jpg,[5],A fighter jet flying through a cloudy sky.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8610.jpg,"[8, 1, 10, 3]",A city street in the rain with the sun poking out.,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
8611.jpg,[1],A person on a snowboard wearing a helmet and goggles and descending down a slope.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8612.jpg,"[1, 19]",two people riding horses on a beach near water,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8613.jpg,[1],A multi tiered serving dish on top of a counter.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8614.jpg,"[8, 1]",People in the woods with an RV and truck.,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8615.jpg,"[1, 5]",A large passenger propeller plane sitting on top of a tarmac.,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8616.jpg,[1],A man skiis down a hill as snow falls.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8617.jpg,"[1, 15]",A man wearing a jacket and a red bow tie.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8618.jpg,[7],two trains at night  are going down their tracks,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8619.jpg,[1],A beautiful young blonde lunging forward holding a tennis racquet.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8620.jpg,[1],A snowboarding team riding up one side of a snowbank,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8621.jpg,[1],A sausage being served on a round hard roll in a restaurant.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8622.jpg,[1],The young woman is looking at her cel phone.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8623.jpg,[1],The baseball catcher kneels between a batter and an umpire.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8624.jpg,[1],A man wearing a hat riding a skateboard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8625.jpg,[1],a lady that is walking with a umbrella,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8626.jpg,[1],A couple of woman next to each other and some men.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8627.jpg,[1],A little girl that is sitting in a chair.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8628.jpg,"[8, 1, 3]",a classic red auto-show worthy Ford truck and other automobile sitting on display.,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8629.jpg,"[8, 11]",A pink and yellow fire hydrant sitting next to a semi truck.,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8630.jpg,[1],A beautiful young woman in a tight black bikini.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8631.jpg,[1],A billboard with young men and women dressed in service uniforms.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8632.jpg,"[8, 1, 3, 6]",A group of people standing around next to an old truck.,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
8633.jpg,[16],Two birds standing outside a window on a snowy day.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8634.jpg,"[3, 5]",a blue and white airplane is flying over some water,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8635.jpg,[1],A man on a surfboard riding a wave.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8636.jpg,[1],A bunch of bananas hanging from a tree over sidewalk.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8637.jpg,[1],Soccer players contending over a ball here a Colnett on a field,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8638.jpg,[1],A group of adults testing out an unknown object.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8639.jpg,[1],A man holding a video game controller and playing a video game.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8640.jpg,[1],Three people all riding a single elephant down a dirt road.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8641.jpg,"[1, 7]",A gray train parked at a train platform with people.,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8642.jpg,[1],A tennis player squats as he waits to hit the ball.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8643.jpg,[1],A pitcher throwing a ball at a man up to base during a baseball game.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8644.jpg,[1],a table with many lines of plates of food.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8645.jpg,[7],Trains go in and out of the station along the tracks.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8646.jpg,[1],A young boy holding a cell phone standing in a kitchen.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8647.jpg,[1],Three boys line up dressed in their baseball uniforms,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8648.jpg,[1],four people standing up playing nintendo wii in a large room,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8649.jpg,[1],A man holding a pizza at a protest.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8650.jpg,[1],this is a picture of a boy getting ready to play frizbee .,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8651.jpg,[1],A girl laying on a bed with railing and sheets.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8652.jpg,[1],Woman and yellow tennis outfit swinging at a clay court.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8653.jpg,"[9, 1]",A white ferry boat transporting a lot of people.,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8654.jpg,"[1, 15]","Two people, one lady sitting on the bench, are smoking.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8655.jpg,"[1, 4]",A man standing next to a red motorcycle on a street.,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8656.jpg,[1],A baseball player swinging a bat while standing next to home plate.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8657.jpg,"[1, 2, 3, 6, 8, 10]",A man talking on his cellphone next to a street pole in a busy city.,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
8658.jpg,"[1, 18]",Small dog on a leash in a park sitting on the grass,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8659.jpg,[1],A kid playing in an urban skateboad park,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8660.jpg,[1],A group of women standing around a cake in a library.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8661.jpg,"[17, 1]",A toilet with shit smeared all over it's seat.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8662.jpg,"[16, 9, 1]",Boat on the water under low clouds near land.,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8663.jpg,"[1, 15]",A man playing tennis with people looking on,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8664.jpg,"[1, 19, 15]",Two young children standing next to a statue of a horse and jockey.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8665.jpg,"[1, 3, 6, 10, 14]",A man and woman that is standing under an umbrella.,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
8666.jpg,[1],Female skier riding a lift to her destination,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8667.jpg,[1],A young woman clutches broccoli to her chest and looks upward,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8668.jpg,[1],The tennis player in black trunks is swinging at the approaching tennis ball.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8669.jpg,"[1, 2, 3, 4]",Traffic driving by a very tall building in a downtown area.,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8670.jpg,[1],A group of people sitting around bags of luggage.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8671.jpg,[17],A black cat on a zebra print peers into the camera.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8672.jpg,[1],The interior of a restaurant with some people inside.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8673.jpg,"[1, 15]",A woman holding utensils near a box of doughnuts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8674.jpg,"[1, 3]",A man flying through the air while riding a skateboard.,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8675.jpg,[1],A man eating food from a napkin in his hand.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8676.jpg,"[8, 1]",A man with a runners number tag on his shirt and a donut in his hand.,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8677.jpg,"[1, 3]",A Man with a skateboard sitting on a ledge.,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8678.jpg,[1],A woman standing in a cafe next to fresh fruit on plates.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8679.jpg,"[1, 3]",A young boy holding a piece of food in his hand.,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8680.jpg,[1],There is a man surfing on the wave.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8681.jpg,[1],A man flying through the air while riding a snowboard.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8682.jpg,[1],The image of a tennis player is manipulated with a man's head.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8683.jpg,[17],The cat is napping on a towel in a cluttered room.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8684.jpg,[1],Two elephants raising their tusks in the air,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8685.jpg,[1],a person jumping a snow board in the air,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8686.jpg,"[18, 4]",A black and while motorcycle with a dog in a side car.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8687.jpg,[1],Two people are playing the Wii in the store.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8688.jpg,[16],A lot of animals that are in the grass together.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8689.jpg,"[8, 1, 2, 6]",A brown cow walking down a sidewalk next to a bus.,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
8690.jpg,"[1, 10]",many people walking on a city street with open umbrellas,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8691.jpg,"[1, 3]",a person at a baseball game talking on a cell phone,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8692.jpg,"[1, 2, 3]",some people and their bicycles and a  light in the sky,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8693.jpg,"[8, 1, 3]",A corner of a street with many signs on a pole,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8694.jpg,"[1, 5]",The woman is standing next to an airplane in a museum.,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8695.jpg,"[9, 1]",A large bear standing in a body of water next to a boat.,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8696.jpg,[5],An old fashioned airplane lifting off a field.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8697.jpg,"[1, 2]",A man with a black and red tie holding a bike,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8698.jpg,[1],a man is sitting down as a child pretends to be cutting his hair with fake scissors,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8699.jpg,[17],A cat laying on a blue camp chair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8700.jpg,[1],A young boy smiles while having food shoved in his mouth while on a boat.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8701.jpg,"[1, 19]",A person petting the face of a brown and white horse.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8702.jpg,"[19, 3]",A brown horse standing next to a white car.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8703.jpg,"[1, 4]",Two woman riding the same motorcycle in a parade.,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8704.jpg,[1],A batter in front of the catcher is on the field.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8705.jpg,[1],A group of snowboarders taking turns jumping off a ramp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8706.jpg,[16],a wave crashes into a rock as a bird flies over,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8707.jpg,[1],A black and white close up of a man in a suit and tie.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8708.jpg,[1],A person with a number vest skiing on a snowy track.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8709.jpg,"[9, 1]",A man that is being pulled by a boat on a board.,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8710.jpg,"[1, 19]",An old photo of a horse and carriage with boxes stacked high.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8711.jpg,[1],A female tennis player is jumping up and hitting the ball with her racquet.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8712.jpg,[1],A chef standing next to a table next to a pizza.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8713.jpg,[1],a little boy sleeping on a big bed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8714.jpg,[7],An old locomotive is moving along and billowing steam,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8715.jpg,"[1, 7]",People are standing by a train moving along tracks.,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8716.jpg,[11],A yellow fire hydrant is sitting on a brick sidewalk.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8717.jpg,"[8, 1, 3]",A cluster of vendor tents in a field selling food and other items,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8718.jpg,[1],A man putting gloves on near a table with cakes on it.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8719.jpg,"[1, 18]",a few people that are looking at a dog,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8720.jpg,"[1, 9]",A person with a umbrella and a man in a boat.,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8721.jpg,"[11, 3]",A red and white fire hydrant by a street,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8722.jpg,"[16, 1]",A girl on the tennis court holding a racquet.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8723.jpg,"[1, 18]",A person sits with her dog and both are looking in opposite directions.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8724.jpg,"[1, 10, 19, 15]",The horse carriage is driving down the street.,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
8725.jpg,[1],Young woman dressed in a black and pink shirt wearing eyeglasses.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8726.jpg,"[1, 15]",Child about to hit a baseball as mother watches,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8727.jpg,"[1, 7]",A group of people wait as a train arrives at a platform.,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8728.jpg,[18],A dog is content while lying on a bed.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8729.jpg,[1],a tennis player swinging a racket to hit a ball,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8730.jpg,[5],A jet propelled airplane sits stationary on blocks.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8731.jpg,[17],A Siamese cat stretches out in a kitchen sink.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8732.jpg,[1],the sun shining down on the snow skiers,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8733.jpg,"[9, 19]",A large ship sitting off the coast of a beach with animals.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8734.jpg,"[16, 10]",a streetlight has a blue sign hanging off of it,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
8735.jpg,"[1, 18]",A young lady standing in a courtyard with her luggage.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8736.jpg,[17],A couple of cats sitting in a window sill.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8737.jpg,[1],A girl sits in a suitcase in the woods.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8738.jpg,[1],A young boy in a red shirt tries to catch a baseball.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8739.jpg,[9],A brown cow on a beach next to a red boat.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8740.jpg,[1],A young boy is helping make some food on a kitchen counter.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8741.jpg,"[1, 2, 7]",A bicycle parked in front of a building next to a street sign.,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8742.jpg,[1],A couple of men playing a game of frisbee.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8743.jpg,[1],A man sitting on the grass using a cell phone.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8744.jpg,[1],Baseball game where pitcher has just pitched the ball.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8745.jpg,"[1, 19]",A bunch of people are sitting in a horse drawn carriage.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8746.jpg,[1],A couple of giraffe standing on a lush green field.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8747.jpg,"[1, 19]",The man is on a horse pointing his finger.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8748.jpg,"[18, 4]","A dog dressed in motorcycle gear, atop of a motorcycle.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8749.jpg,[1],A group of men eating at a dinner table as one views his cell phone.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8750.jpg,[1],A couple of young people holding baseball bats.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8751.jpg,[1],A man and woman are holding a big tennis racquet in order to play the game.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8752.jpg,[1],A man kneeling down next to a snow board.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8753.jpg,[1],A man holding a cell phone up to the camera.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8754.jpg,[19],Brown and white horse grazing grass underneath a tree.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8755.jpg,"[1, 18]",A girl walking a dog on the beach.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8756.jpg,[1],Four young men sitting on a bench with four skateboards.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8757.jpg,"[16, 9]",One boat tows another boat through the water.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8758.jpg,"[1, 18, 3, 13]",A police officer with a dog on a leash in an outdoor training area.,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8759.jpg,[1],Children flying a red kite in a park.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8760.jpg,[1],A person on a surfboard in the water.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8761.jpg,"[9, 3, 6]",A view of tall buildings and clock tower over a large lake.,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8762.jpg,[18],"A desk with a computer, printer and other various items.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8763.jpg,[5],A large passenger jet flying over the tops of  trees.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8764.jpg,"[1, 7]",A group of people waiting to board the underground subway,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8765.jpg,[1],a few people that are in a baseball field,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8766.jpg,[1],Two snow skiers pose to have their pictures made on their way uphill.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8767.jpg,"[3, 10, 11]",A fire hydrant and some lights on a street.,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8768.jpg,[1],A woman in a white shirt cooking in a kitchen.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8769.jpg,"[1, 9]",two people riding on a jet ski in a body of water,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8770.jpg,[1],Group of people standing in a winery choosing wines.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8771.jpg,"[8, 1, 10, 3]",Various street signs above a street with people walking.,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
8772.jpg,"[8, 10, 3, 5]",a military fighter plane taking off from the airport,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
8773.jpg,[1],"A person on a skate board, skateboarding at a skateboard park.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8774.jpg,[1],Cell phone held up to strange contraption which reads Linda.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8775.jpg,"[1, 2, 4, 15]",There are many dummies set up in different poses.,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8776.jpg,[13],A stop sign with grey paint over top of it.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8777.jpg,[1],A person on a field with a kite.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
